session_id,n_clicks_observed,n_unique_pages,n_unique_models,n_unique_categories,n_unique_colours,price_mean,price_min,price_max,price_std,high_price_share_first_n,high_price_count_first_n,category_entropy,category_share_blouses,category_share_sale,category_share_skirts,category_share_trousers,top_category_share,mean_model_frequency,max_model_frequency,min_model_frequency,last_page,last_location,first_model_frequency,last_model_frequency,last_category_frequency,last_colour_frequency,category_transition_count,category_switch_rate,colour_switch_rate,model_switch_rate,mean_price_diff,std_price_diff,mean_price_deviation,category_revisit_rate,model_revisit_rate,colour_revisit_rate,max_abs_price_diff,n_price_increases,n_price_decreases,exploration_velocity_categories,exploration_velocity_models
69,5,1,5,2,4,40.0,28,48,9.082951062292475,0.6,3,0.7219280948873623,0.8,0.0,0.0,0.2,0.8,0.007697793895436689,0.010927772741009369,0.005234209731036567,1,1,0.010927772741009369,0.00806285886974917,0.2042429737080689,0.0923541855545482,1,0.2,0.8,0.8,-1.0,11.40175425099138,0.9333333333333329,0.6,0.0,0.2,20.0,2,1,0.9,0.6
70,3,1,3,1,3,50.666666666666664,38,57,10.96965511460289,0.6666666666666666,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.009658507101843457,0.011834391054699306,0.008485947416137805,2,2,0.008485947416137805,0.011834391054699306,0.2640072529465095,0.030740404956180113,0,0.0,0.6666666666666666,0.6666666666666666,0.0,19.0,-1.0555555555555547,0.6666666666666666,0.0,0.0,19.0,1,1,1.0,0.6666666666666666
71,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.010927772741009369,0.010927772741009369,0.010927772741009369,1,6,0.010927772741009369,0.010927772741009369,0.3564944091870656,0.0504925959504382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
72,1,1,1,1,1,48.0,48,48,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.005959504381988516,0.005959504381988516,0.005959504381988516,1,2,0.005959504381988516,0.005959504381988516,0.2042429737080689,0.0923541855545482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
73,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0029132668479903293,0.0029132668479903293,0.0029132668479903293,2,3,0.0029132668479903293,0.0029132668479903293,0.3564944091870656,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
74,5,3,5,2,4,40.8,28,62,12.617448236470002,0.2,1,0.7219280948873623,0.0,0.2,0.0,0.8,0.8,0.003097008159564823,0.004242973708068903,0.0022725899063161074,1,3,0.0036748262314898763,0.002925355092172862,0.175255364158356,0.17448171653067393,1,0.2,0.8,0.8,-2.0,17.549928774784245,-0.5599999999999994,0.6,0.0,0.2,24.0,1,2,0.6,0.6
75,1,1,1,1,1,52.0,52,52,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.027778785131459656,0.027778785131459656,0.027778785131459656,1,2,0.027778785131459656,0.027778785131459656,0.2640072529465095,0.027778785131459656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
76,5,4,5,2,3,40.0,28,48,9.082951062292477,0.6,3,0.7219280948873623,0.2,0.8,0.0,0.0,0.8,0.004320338470837111,0.01272892112420671,0.001535207011181626,4,2,0.001535207011181626,0.0017286189181021456,0.175255364158356,0.08348141432456936,2,0.4,0.4,0.8,-4.0,4.183300132670378,-5.066666666666667,0.6,0.0,0.4,10.0,0,3,0.9,0.6
77,5,1,5,1,5,45.6,38,57,8.561541917201598,0.4,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.011089755213055304,0.012269567845270474,0.009634330613478393,1,1,0.011822302810516773,0.012269567845270474,0.2640072529465095,0.0923541855545482,0,0.0,0.8,0.8,2.8,7.19027120489902,3.296666666666667,0.8,0.0,0.0,14.0,2,1,1.0,0.6
78,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0020912662435781204,0.0020912662435781204,0.0020912662435781204,2,3,0.0020912662435781204,0.0020912662435781204,0.2042429737080689,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
79,5,1,5,2,3,46.8,28,72,15.959323293924465,0.4,2,0.7219280948873623,0.0,0.2,0.0,0.8,0.8,0.018040495618011486,0.027126019945602903,0.006273798730734361,1,1,0.022544575400423088,0.006273798730734361,0.175255364158356,0.17448171653067393,1,0.2,0.4,0.8,4.0,21.517434791350013,5.906666666666668,0.6,0.0,0.4,29.0,3,1,0.6,0.6
80,3,1,3,3,3,39.666666666666664,33,43,5.773502691896258,0.3333333333333333,1,1.584962500721156,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.009585977636748262,0.013720157147174374,0.004726503475370202,1,2,0.010311272287700212,0.013720157147174374,0.3564944091870656,0.21770927772741008,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,10.0,-0.5555555555555548,0.0,0.0,0.0,10.0,1,1,0.6666666666666666,0.6666666666666666
81,5,1,4,2,4,40.8,38,52,6.26099033699941,0.4,2,0.7219280948873623,0.0,0.2,0.8,0.0,0.8,0.013802357207615593,0.027778785131459656,0.008606829857963131,1,5,0.008606829857963131,0.010903596252644303,0.2640072529465095,0.07014808099123603,1,0.2,0.6,0.6,0.0,9.899494936611665,-0.7933333333333323,0.6,0.2,0.2,14.0,1,1,0.9,0.7
82,5,1,5,2,3,53.4,38,62,11.907980517283358,0.6,3,0.7219280948873623,0.0,0.0,0.2,0.8,0.8,0.017943789664551225,0.027126019945602903,0.010262919310970082,1,5,0.027126019945602903,0.01627077666968873,0.2640072529465095,0.06035660320338471,1,0.2,0.4,0.8,3.8,18.97893569197177,2.2366666666666672,0.6,0.0,0.4,24.0,2,1,0.6,0.6
83,5,1,5,1,4,40.0,33,48,5.7008771254956905,0.8,4,-0.0,0.0,1.0,0.0,0.0,1.0,0.009714113025083107,0.018386219401631914,0.003300090661831369,1,2,0.010299184043517678,0.010311272287700212,0.175255364158356,0.17448171653067393,0,0.0,0.8,0.8,2.0,7.582875444051551,2.516666666666667,0.8,0.0,0.2,10.0,3,1,1.0,0.6
84,4,2,4,2,4,52.5,38,67,12.396235987858034,0.75,3,0.8112781244591328,0.25,0.0,0.75,0.0,0.75,0.006926563916591116,0.011834391054699306,0.0020791779993955877,1,6,0.011834391054699306,0.00971894832275612,0.2042429737080689,0.08348141432456936,1,0.25,0.75,0.75,-2.25,22.677080940897135,-0.25,0.5,0.0,0.0,29.0,1,2,0.625,0.625
85,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.003227561196736174,0.003227561196736174,0.003227561196736174,1,4,0.003227561196736174,0.003227561196736174,0.2042429737080689,0.07014808099123603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
86,5,3,5,2,3,34.2,20,62,16.976454282328802,0.2,1,0.9709505944546686,0.6,0.0,0.0,0.4,0.6,0.008195829555757027,0.02279842852825627,0.0029132668479903293,2,3,0.007978241160471442,0.0029132668479903293,0.3564944091870656,0.17448171653067393,1,0.2,0.8,0.8,3.0,24.413111231467404,6.2766666666666655,0.6,0.0,0.4,42.0,2,2,0.7,0.6
87,4,1,4,2,2,44.0,33,62,12.675435561221029,0.5,2,0.8112781244591328,0.0,0.25,0.0,0.75,0.75,0.01700815956482321,0.02076760350559081,0.010262919310970082,1,1,0.01861589604110003,0.018386219401631914,0.175255364158356,0.21770927772741008,1,0.25,0.5,0.75,-1.25,20.17217555611359,-2.375,0.5,0.0,0.5,29.0,2,1,0.625,0.625
88,5,1,5,2,4,38.0,28,48,7.905694150420948,0.6,3,0.9709505944546686,0.4,0.6,0.0,0.0,0.6,0.005744333635539438,0.008304623753399819,0.002925355092172862,1,2,0.006491387126019946,0.004726503475370202,0.2042429737080689,0.09132668479903294,1,0.2,0.6,0.8,-1.0,12.449899597988733,0.75,0.6,0.0,0.2,20.0,1,3,0.7,0.6
89,1,1,1,1,1,50.0,50,50,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.0038077969174977336,0.0038077969174977336,0.0038077969174977336,2,6,0.0038077969174977336,0.0038077969174977336,0.2042429737080689,0.07014808099123603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
90,1,1,1,1,1,38.0,38,38,0.0,1.0,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.018386219401631914,0.018386219401631914,0.018386219401631914,1,1,0.018386219401631914,0.018386219401631914,0.175255364158356,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
91,5,1,5,4,3,43.8,28,67,16.376812876747415,0.6,3,1.9219280948873623,0.4,0.2,0.2,0.2,0.4,0.011399214264128136,0.022544575400423088,0.002925355092172862,1,3,0.022544575400423088,0.002925355092172862,0.175255364158356,0.17448171653067393,3,0.6,0.4,0.8,0.0,23.885141824992374,4.023333333333333,0.2,0.0,0.4,39.0,2,1,0.6,0.6
92,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0032880024176488365,0.0032880024176488365,0.0032880024176488365,2,5,0.0032880024176488365,0.0032880024176488365,0.3564944091870656,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
93,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.027126019945602903,0.027126019945602903,0.027126019945602903,1,1,0.027126019945602903,0.027126019945602903,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
94,5,2,5,2,3,41.8,23,72,19.097120201747696,0.4,2,0.9709505944546686,0.0,0.4,0.0,0.6,0.6,0.012180114838319735,0.027126019945602903,0.0033847083711090963,3,2,0.010311272287700212,0.0033847083711090963,0.3564944091870656,0.09132668479903294,1,0.2,0.4,0.8,-3.0,29.715315916207253,1.9233333333333333,0.6,0.0,0.4,44.0,2,2,0.8,0.6
95,2,1,2,1,2,48.0,48,48,0.0,1.0,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.002030825022665458,0.0021033544877606526,0.001958295557570263,4,1,0.001958295557570263,0.0021033544877606526,0.2042429737080689,0.033593230583257784,0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1.0,0.75
96,5,3,5,3,4,48.4,38,57,9.710818709048171,0.6,3,1.3709505944546687,0.2,0.0,0.6,0.2,0.6,0.010383801752795407,0.022375339981867633,0.0036022967663946813,1,2,0.0036022967663946813,0.022375339981867633,0.3564944091870656,0.21770927772741008,2,0.4,0.6,0.8,-2.8,16.34625339336204,-2.5799999999999996,0.4,0.0,0.2,19.0,2,2,0.5333333333333333,0.6
97,1,1,1,1,1,43.0,43,43,0.0,1.0,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.010311272287700212,0.010311272287700212,0.010311272287700212,1,2,0.010311272287700212,0.010311272287700212,0.175255364158356,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
98,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.00806285886974917,0.00806285886974917,0.00806285886974917,1,1,0.00806285886974917,0.00806285886974917,0.2042429737080689,0.0923541855545482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
99,5,2,5,2,3,50.6,43,62,10.406728592598157,1.0,5,0.9709505944546686,0.0,0.6,0.4,0.0,0.6,0.006208522212148686,0.01627077666968873,0.0008099123602296767,1,5,0.003650649743124811,0.01627077666968873,0.2640072529465095,0.06035660320338471,1,0.2,0.4,0.8,3.8,8.497058314499201,5.13,0.6,0.0,0.4,19.0,1,0,0.7,0.6
100,5,1,5,2,3,34.0,28,43,6.519202405202649,0.2,1,0.9709505944546686,0.0,0.6,0.0,0.4,0.6,0.016858265336959808,0.027126019945602903,0.005935327893623451,1,1,0.022544575400423088,0.018386219401631914,0.175255364158356,0.21770927772741008,1,0.2,0.6,0.8,2.0,10.954451150103322,1.3,0.6,0.0,0.4,15.0,3,1,0.8,0.6
101,1,1,1,1,1,57.0,57,57,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.008570565125415533,0.008570565125415533,0.008570565125415533,1,1,0.008570565125415533,0.008570565125415533,0.2640072529465095,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
102,4,1,3,3,3,41.75,33,48,7.500000000000002,0.5,2,1.5,0.5,0.25,0.0,0.25,0.5,0.009598065880930795,0.01326080386823814,0.005693563009972802,1,6,0.01326080386823814,0.00971894832275612,0.2042429737080689,0.08348141432456936,2,0.5,0.5,0.5,2.5,8.660254037844387,3.020833333333334,0.25,0.25,0.25,15.0,1,1,0.75,0.75
103,4,1,2,1,2,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.014161378059836808,0.015061952251435478,0.01326080386823814,1,4,0.015061952251435478,0.01326080386823814,0.3564944091870656,0.17448171653067393,0,0.0,0.75,0.75,0.0,0.0,0.0,0.75,0.5,0.5,0.0,0,0,1.0,0.875
104,3,1,3,1,2,60.333333333333336,52,67,7.637626158259734,1.0,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.01326483328296565,0.021686310063463284,0.008473859171955273,1,1,0.021686310063463284,0.009634330613478393,0.2640072529465095,0.06035660320338471,0,0.0,0.3333333333333333,0.6666666666666666,-5.0,5.0,-3.611111111111112,0.6666666666666666,0.0,0.3333333333333333,10.0,0,2,1.0,0.6666666666666666
105,2,1,2,1,2,59.5,52,67,10.606601717798213,1.0,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.01586582048957389,0.021686310063463284,0.010045330915684497,1,4,0.010045330915684497,0.021686310063463284,0.2640072529465095,0.17448171653067393,0,0.0,0.5,0.5,7.5,10.606601717798213,3.75,0.5,0.0,0.0,15.0,1,0,1.0,0.75
106,2,1,2,1,2,51.5,38,65,19.091883092036785,1.0,2,-0.0,0.0,1.0,0.0,0.0,1.0,0.002707766696887277,0.003892414626775461,0.0015231187669990933,1,5,0.0015231187669990933,0.003892414626775461,0.175255364158356,0.17448171653067393,0,0.0,0.5,0.5,-13.5,19.091883092036785,-6.75,0.5,0.0,0.0,27.0,0,1,1.0,0.75
107,5,1,4,1,2,41.8,33,62,11.497825881443848,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.019213055303717134,0.02279842852825627,0.015061952251435478,1,2,0.02279842852825627,0.022375339981867633,0.3564944091870656,0.21770927772741008,0,0.0,0.4,0.6,-4.8,13.700364958642524,-5.876666666666667,0.8,0.2,0.6,29.0,1,1,1.0,0.65
108,5,1,4,2,3,42.8,38,62,10.73312629199899,1.0,5,0.7219280948873623,0.0,0.8,0.0,0.2,0.8,0.014215775158658206,0.02279842852825627,0.005016621335750982,1,6,0.02279842852825627,0.005016621335750982,0.175255364158356,0.17448171653067393,1,0.2,0.6,0.6,-4.8,10.73312629199899,-6.159999999999999,0.6,0.2,0.4,24.0,0,1,0.9,0.65
109,5,2,5,2,3,46.6,38,62,10.334408546211051,0.4,2,0.9709505944546686,0.0,0.0,0.4,0.6,0.6,0.016872771229978843,0.027778785131459656,0.0023330311272287702,2,4,0.022375339981867633,0.0023330311272287702,0.2640072529465095,0.17448171653067393,1,0.2,0.6,0.8,4.8,7.5960516059331775,5.096666666666667,0.6,0.0,0.4,14.0,3,1,0.7,0.6
110,5,2,5,3,3,39.8,23,62,14.446452851824908,0.6,3,1.3709505944546687,0.2,0.6,0.0,0.2,0.6,0.006788757932910246,0.011604714415231188,0.003650649743124811,2,5,0.011604714415231188,0.003650649743124811,0.175255364158356,0.07014808099123603,2,0.4,0.8,0.8,-3.8,19.992498593222408,-4.726666666666667,0.4,0.0,0.4,39.0,3,1,0.7999999999999999,0.6
111,1,1,1,1,1,62.0,62,62,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.008473859171955273,0.008473859171955273,0.008473859171955273,1,5,0.008473859171955273,0.008473859171955273,0.2640072529465095,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
112,5,2,5,1,3,47.6,38,62,10.13903348450926,0.4,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.005986098519190087,0.010818978543366576,0.0023330311272287702,2,6,0.010818978543366576,0.0026594137201571473,0.2640072529465095,0.17448171653067393,0,0.0,0.6,0.8,2.0,16.911534525287763,3.4466666666666668,0.8,0.0,0.4,24.0,2,2,1.0,0.6
113,5,2,5,2,5,46.6,28,67,15.469324484281788,0.4,2,0.7219280948873623,0.0,0.0,0.8,0.2,0.8,0.006114233907524932,0.013127833182230281,0.001982472045935328,2,3,0.013127833182230281,0.007506799637352675,0.2640072529465095,0.033593230583257784,1,0.2,0.8,0.8,5.8,19.651971911235776,7.413333333333332,0.6,0.0,0.0,29.0,3,1,0.9,0.6
114,3,2,3,1,2,38.0,28,48,10.0,0.3333333333333333,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.012591921023471342,0.022544575400423088,0.0019703838017527953,2,2,0.022544575400423088,0.0019703838017527953,0.3564944091870656,0.17448171653067393,0,0.0,0.3333333333333333,0.6666666666666666,6.666666666666667,5.773502691896257,5.0,0.6666666666666666,0.0,0.3333333333333333,10.0,2,0,1.0,0.6666666666666666
115,2,2,2,2,2,35.5,33,38,3.5355339059327378,0.0,0,1.0,0.5,0.0,0.0,0.5,0.5,0.003318223028105168,0.0036748262314898763,0.0029616198247204594,2,4,0.0029616198247204594,0.0036748262314898763,0.3564944091870656,0.09132668479903294,1,0.5,0.5,0.5,2.5,3.5355339059327378,1.25,0.0,0.0,0.0,5.0,1,0,0.75,0.75
116,3,3,3,2,3,52.333333333333336,38,62,12.662279942148386,0.6666666666666666,2,0.9182958340544896,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.010230683993149995,0.015061952251435478,0.003795708673315201,2,2,0.015061952251435478,0.011834391054699306,0.2640072529465095,0.030740404956180113,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,6.333333333333333,15.50268793897798,5.5555555555555545,0.3333333333333333,0.0,0.0,24.0,1,1,0.6666666666666666,0.6666666666666666
117,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0026473254759746146,0.0026473254759746146,0.0026473254759746146,3,6,0.0026473254759746146,0.0026473254759746146,0.2042429737080689,0.08348141432456936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
118,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.022375339981867633,0.022375339981867633,0.022375339981867633,1,2,0.022375339981867633,0.022375339981867633,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
119,5,2,5,3,3,39.0,28,48,7.416198487095663,0.4,2,1.3709505944546687,0.6,0.0,0.2,0.2,0.6,0.008164400120882442,0.015061952251435478,0.000894530069507404,1,4,0.010323360531882745,0.015061952251435478,0.3564944091870656,0.21770927772741008,2,0.4,0.8,0.8,0.0,10.606601717798213,-1.45,0.4,0.0,0.4,15.0,2,2,0.6666666666666666,0.6
120,5,2,5,2,4,50.4,38,62,12.033287165193059,0.6,3,0.9709505944546686,0.0,0.0,0.4,0.6,0.6,0.007207011181625869,0.010818978543366576,0.0031187669990933816,1,6,0.007809005741915987,0.010818978543366576,0.2640072529465095,0.09132668479903294,1,0.2,0.6,0.8,-4.8,18.253766734567417,-3.5799999999999996,0.6,0.0,0.2,24.0,1,3,0.7,0.6
121,5,1,5,3,5,37.0,28,48,8.215838362577491,0.0,0,1.3709505944546687,0.2,0.0,0.2,0.6,0.6,0.013381686310063461,0.022544575400423088,0.004726503475370202,1,2,0.022544575400423088,0.004726503475370202,0.2042429737080689,0.09132668479903294,2,0.4,0.8,0.8,1.0,13.874436925511608,2.366666666666667,0.4,0.0,0.0,15.0,2,2,0.5333333333333333,0.6
122,3,1,3,2,1,39.666666666666664,38,43,2.886751345948128,0.3333333333333333,1,0.9182958340544896,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.014880628588697492,0.018386219401631914,0.011193714113025083,1,1,0.011193714113025083,0.018386219401631914,0.175255364158356,0.21770927772741008,1,0.3333333333333333,0.0,0.6666666666666666,-1.6666666666666667,2.8867513459481287,-1.3888888888888882,0.3333333333333333,0.0,0.6666666666666666,5.0,0,1,0.6666666666666666,0.6666666666666666
123,5,1,5,2,5,37.0,28,43,6.519202405202649,0.6,3,0.7219280948873623,0.2,0.8,0.0,0.0,0.8,0.007456029011786039,0.010311272287700212,0.00242973708068903,1,6,0.008304623753399819,0.010299184043517678,0.175255364158356,0.03696585071018434,1,0.2,0.8,0.8,-2.0,10.954451150103322,-1.3,0.6,0.0,0.0,15.0,1,3,0.9,0.6
124,5,3,5,2,4,42.6,28,62,17.826945896591486,0.4,2,0.9709505944546686,0.0,0.4,0.0,0.6,0.6,0.011213055303717134,0.02279842852825627,0.0013659715926261711,2,5,0.0013659715926261711,0.008872771229978845,0.3564944091870656,0.09132668479903294,1,0.2,0.8,0.8,6.8,25.528415540334656,7.463333333333333,0.6,0.0,0.2,34.0,2,1,0.8,0.6
125,5,1,4,1,2,41.8,28,62,12.537942414925984,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.02051858567543064,0.027126019945602903,0.015061952251435478,1,4,0.022544575400423088,0.015061952251435478,0.3564944091870656,0.21770927772741008,0,0.0,0.2,0.8,2.0,16.140012391568973,4.156666666666668,0.8,0.2,0.6,24.0,2,2,1.0,0.7
126,2,1,2,1,2,38.0,28,48,14.142135623730951,0.5,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.008189785433665761,0.01272892112420671,0.003650649743124811,1,6,0.01272892112420671,0.003650649743124811,0.2042429737080689,0.033593230583257784,0,0.0,0.5,0.5,-10.0,14.142135623730951,-5.0,0.5,0.0,0.0,20.0,0,1,1.0,0.75
127,5,2,3,2,3,38.4,33,50,7.797435475847171,0.4,2,0.9709505944546686,0.4,0.0,0.0,0.6,0.6,0.014883046237533998,0.02076760350559081,0.0038077969174977336,1,5,0.02076760350559081,0.02076760350559081,0.3564944091870656,0.08348141432456936,2,0.4,0.6,0.6,0.0,10.464224768228174,-0.5299999999999997,0.6,0.4,0.4,17.0,1,2,0.9,0.7999999999999999
128,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.00806285886974917,0.00806285886974917,0.00806285886974917,1,1,0.00806285886974917,0.00806285886974917,0.2042429737080689,0.0923541855545482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
129,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.004726503475370202,0.004726503475370202,0.004726503475370202,1,2,0.004726503475370202,0.004726503475370202,0.2042429737080689,0.09132668479903294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
130,5,3,5,1,3,37.0,28,43,6.519202405202649,0.6,3,-0.0,0.0,1.0,0.0,0.0,1.0,0.002693260803868238,0.005693563009972802,0.0006285886974916893,3,1,0.005693563009972802,0.0030341492898156544,0.175255364158356,0.08348141432456936,0,0.0,0.4,0.8,2.0,9.082951062292475,2.2,0.8,0.0,0.4,15.0,2,1,1.0,0.6
131,3,1,3,1,3,43.0,33,48,8.660254037844387,0.6666666666666666,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.0077203586179107496,0.01272892112420671,0.004726503475370202,1,2,0.005705651254155334,0.004726503475370202,0.2042429737080689,0.09132668479903294,0,0.0,0.6666666666666666,0.6666666666666666,-5.0,8.660254037844387,-3.3333333333333335,0.6666666666666666,0.0,0.0,15.0,0,1,1.0,0.6666666666666666
132,5,1,5,2,4,58.2,38,67,11.497825881443848,0.8,4,0.9709505944546686,0.0,0.0,0.6,0.4,0.6,0.016384406165004535,0.02279842852825627,0.010262919310970082,1,5,0.02279842852825627,0.01627077666968873,0.2640072529465095,0.06035660320338471,1,0.2,0.6,0.8,0.0,18.986837546047525,-0.49000000000000055,0.6,0.0,0.2,29.0,1,2,0.8,0.6
133,4,1,4,1,4,56.0,48,67,8.205689083394114,0.75,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.015796313085524327,0.027778785131459656,0.005149592021758839,1,1,0.027778785131459656,0.008570565125415533,0.2640072529465095,0.21770927772741008,0,0.0,0.75,0.75,1.25,14.84082207965583,0.20833333333333393,0.75,0.0,0.0,19.0,2,1,1.0,0.625
134,2,2,2,2,2,35.5,28,43,10.606601717798213,0.0,0,1.0,0.5,0.0,0.0,0.5,0.5,0.007718343910546994,0.013720157147174374,0.0017165306739196132,3,4,0.013720157147174374,0.0017165306739196132,0.2042429737080689,0.09132668479903294,1,0.5,0.5,0.5,-7.5,10.606601717798213,-3.75,0.0,0.0,0.0,15.0,0,1,0.75,0.75
135,4,2,4,2,4,36.75,33,38,2.4999999999999996,0.5,2,0.8112781244591328,0.25,0.75,0.0,0.0,0.75,0.009087337564218798,0.018386219401631914,0.0026473254759746146,3,6,0.018386219401631914,0.0026473254759746146,0.2042429737080689,0.08348141432456936,1,0.25,0.75,0.75,0.0,4.08248290463863,0.10416666666666607,0.5,0.0,0.0,5.0,1,1,0.625,0.625
136,1,1,1,1,1,62.0,62,62,0.0,1.0,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.02279842852825627,0.02279842852825627,0.02279842852825627,1,4,0.02279842852825627,0.02279842852825627,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
137,3,1,3,1,1,41.333333333333336,38,43,2.886751345948128,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.018636043114737585,0.027126019945602903,0.013720157147174374,1,2,0.015061952251435478,0.013720157147174374,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.6666666666666666,1.6666666666666667,2.8867513459481287,1.3888888888888882,0.6666666666666666,0.0,0.6666666666666666,5.0,1,0,1.0,0.6666666666666666
138,5,3,4,1,2,46.6,28,62,15.05988047761336,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.007339981867633727,0.013127833182230281,0.0037110909640374738,3,2,0.013127833182230281,0.0037110909640374738,0.3564944091870656,0.0923541855545482,0,0.0,0.2,0.6,3.0,20.688160865577203,3.046666666666667,0.8,0.2,0.6,34.0,2,1,1.0,0.6
139,5,1,4,3,3,54.4,38,72,17.052858997833766,1.0,5,1.5219280948873621,0.0,0.4,0.2,0.4,0.4,0.016788153520701118,0.027778785131459656,0.006491387126019946,1,2,0.027778785131459656,0.006491387126019946,0.175255364158356,0.0923541855545482,2,0.4,0.4,0.6,-2.8,19.473058311420935,-4.046666666666665,0.4,0.2,0.4,34.0,1,1,0.7333333333333334,0.6
