year,month,day,order,country,session_id,page_1_main_category,page_2_model,colour,location,model_photography,price,price_2,page,higher_than_average,main_category,click_position,n_clicks_observed,is_first_click,is_last_observed_click,running_high_price_count,running_high_price_share,running_unique_pages,running_unique_models,running_unique_categories,running_unique_colours,price_delta_from_prev,category_changed_from_prev,category_frequency,colour_frequency,model_frequency
2008,4,1,1,41,39,3,C19,12,1,1,48,1,2,1,blouses,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.06035660320338471,0.0031671199758235118
2008,4,1,2,41,39,1,A1,8,1,1,28,2,1,0,trousers,2,2,0,1,1,0.5,2,2,2,2,-20.0,1,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,4,1,1,9,40,1,A2,3,1,1,43,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,4,1,2,9,40,1,A5,3,2,1,43,2,1,0,trousers,2,5,0,0,0,0.0,1,2,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,1,3,9,40,1,A9,3,3,1,82,1,1,1,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,1,39.0,0,0.3564944091870656,0.21770927772741008,0.01317618615896041
2008,4,1,4,9,40,1,A12,2,4,1,38,2,1,0,trousers,4,5,0,0,1,0.25,1,4,1,2,-44.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,4,1,5,9,40,1,A11,3,4,1,62,1,1,1,trousers,5,5,0,1,2,0.4,1,5,1,2,24.0,0,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,4,1,1,9,41,1,A1,8,1,1,28,2,1,0,trousers,1,2,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,4,1,2,9,41,1,A19,12,1,2,33,2,2,0,trousers,2,2,0,1,0,0.0,2,2,1,2,5.0,0,0.3564944091870656,0.06035660320338471,0.002067089755213055
2008,4,1,1,29,42,1,A5,3,2,1,43,2,1,0,trousers,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,1,1,9,43,2,B19,13,1,1,38,2,2,0,skirts,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.033593230583257784,0.0061891810214566335
2008,4,1,2,9,43,2,B24,11,2,1,57,1,2,1,skirts,2,5,0,0,1,0.5,1,2,1,2,19.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,4,1,3,9,43,2,B26,13,3,1,57,1,2,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,1,2,0.0,0,0.2640072529465095,0.033593230583257784,0.007506799637352675
2008,4,1,4,9,43,2,B27,2,3,1,57,1,2,1,skirts,4,5,0,0,3,0.75,1,4,1,3,0.0,0,0.2640072529465095,0.17448171653067393,0.005717739498337866
2008,4,1,5,9,43,2,B23,7,2,1,38,2,2,0,skirts,5,5,0,1,3,0.6,1,5,1,4,-19.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,4,1,1,9,44,1,A5,3,2,1,43,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,1,2,9,44,1,A12,2,4,1,38,2,1,0,trousers,2,5,0,0,0,0.0,1,2,1,2,-5.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,4,1,3,9,44,2,B27,2,3,1,57,1,2,1,skirts,3,5,0,0,1,0.3333333333333333,2,3,2,2,19.0,1,0.2640072529465095,0.17448171653067393,0.005717739498337866
2008,4,1,4,9,44,2,B3,12,1,1,52,1,1,1,skirts,4,5,0,0,2,0.5,2,4,2,3,-5.0,0,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,4,1,5,9,44,2,B2,3,1,2,57,1,1,1,skirts,5,5,0,1,3,0.6,2,5,2,3,5.0,0,0.2640072529465095,0.21770927772741008,0.008570565125415533
2008,4,1,1,12,45,1,A4,3,2,2,38,2,1,0,trousers,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,1,2,12,45,1,A15,14,5,2,33,2,1,0,trousers,2,3,0,0,0,0.0,1,2,1,2,-5.0,0,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,4,1,3,12,45,1,A29,2,4,1,60,1,2,1,trousers,3,3,0,1,1,0.3333333333333333,2,3,1,3,27.0,0,0.3564944091870656,0.17448171653067393,0.004073738289513448
2008,4,1,1,9,46,1,A11,3,4,1,62,1,1,1,trousers,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,4,1,1,29,47,2,B1,4,1,1,57,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,4,1,2,29,47,2,B10,2,4,1,67,1,1,1,skirts,2,5,0,0,2,1.0,1,2,1,2,10.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,4,1,3,29,47,2,B17,6,6,2,38,2,1,0,skirts,3,5,0,0,2,0.6666666666666666,1,3,1,3,-29.0,0,0.2640072529465095,0.09132668479903294,0.010818978543366576
2008,4,1,4,29,47,4,P1,3,1,1,38,1,1,1,sale,4,5,0,0,3,0.75,1,4,2,4,0.0,1,0.175255364158356,0.21770927772741008,0.018386219401631914
2008,4,1,5,29,47,4,P49,14,5,1,33,2,3,0,sale,5,5,0,1,3,0.6,2,5,2,5,-5.0,0,0.175255364158356,0.08348141432456936,0.0025747960108794196
2008,4,1,1,29,48,1,A4,3,2,2,38,2,1,0,trousers,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,1,2,29,48,4,P4,4,2,1,38,1,1,1,sale,2,3,0,0,1,0.5,1,2,2,2,0.0,1,0.175255364158356,0.0923541855545482,0.006491387126019946
2008,4,1,3,29,48,4,P15,4,5,2,38,1,1,1,sale,3,3,0,1,2,0.6666666666666666,1,3,2,2,0.0,0,0.175255364158356,0.0923541855545482,0.008606829857963131
2008,4,1,1,9,49,2,B4,10,2,1,52,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,1,2,9,49,2,B16,12,6,1,52,1,1,1,skirts,2,5,0,0,2,1.0,1,2,1,2,0.0,0,0.2640072529465095,0.06035660320338471,0.010045330915684497
2008,4,1,3,9,49,2,B2,3,1,2,57,1,1,1,skirts,3,5,0,0,3,1.0,1,3,1,3,5.0,0,0.2640072529465095,0.21770927772741008,0.008570565125415533
2008,4,1,4,9,49,2,B1,4,1,1,57,1,1,1,skirts,4,5,0,0,4,1.0,1,4,1,4,0.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,4,1,5,9,49,2,B9,1,3,1,48,2,1,0,skirts,5,5,0,1,4,0.8,1,5,1,5,-9.0,0,0.2640072529465095,0.0504925959504382,0.005149592021758839
2008,4,1,1,29,50,2,B19,13,1,1,38,2,2,0,skirts,1,4,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.033593230583257784,0.0061891810214566335
2008,4,1,2,29,50,2,B24,11,2,1,57,1,2,1,skirts,2,4,0,0,1,0.5,1,2,1,2,19.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,4,1,3,29,50,2,B29,2,4,1,62,1,2,1,skirts,3,4,0,0,2,0.6666666666666666,1,3,1,3,5.0,0,0.2640072529465095,0.17448171653067393,0.0023330311272287702
2008,4,1,4,29,50,2,B23,7,2,1,38,2,2,0,skirts,4,4,0,1,2,0.5,1,4,1,4,-24.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,4,1,1,9,51,1,A11,3,4,1,62,1,1,1,trousers,1,4,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,4,1,2,9,51,1,A1,8,1,1,28,2,1,0,trousers,2,4,0,0,1,0.5,1,2,1,2,-34.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,4,1,3,9,51,1,A3,3,1,1,72,1,1,1,trousers,3,4,0,0,2,0.6666666666666666,1,3,1,2,44.0,0,0.3564944091870656,0.21770927772741008,0.01564218797219704
2008,4,1,4,9,51,1,A3,3,1,1,72,1,1,1,trousers,4,4,0,1,3,0.75,1,3,1,2,0.0,0,0.3564944091870656,0.21770927772741008,0.01564218797219704
2008,4,1,1,38,52,1,A13,1,5,1,28,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.0504925959504382,0.013127833182230281
2008,4,1,2,38,52,2,B9,1,3,1,48,2,1,0,skirts,2,5,0,0,0,0.0,1,2,2,1,20.0,1,0.2640072529465095,0.0504925959504382,0.005149592021758839
2008,4,1,3,38,52,2,B13,12,5,2,62,1,1,1,skirts,3,5,0,0,1,0.3333333333333333,1,3,2,2,14.0,0,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,4,1,4,38,52,2,B12,2,4,1,38,2,1,0,skirts,4,5,0,0,1,0.25,1,4,2,3,-24.0,0,0.2640072529465095,0.17448171653067393,0.010323360531882745
2008,4,1,5,38,52,1,A13,1,5,1,28,2,1,0,trousers,5,5,0,1,1,0.2,1,4,2,3,-10.0,1,0.3564944091870656,0.0504925959504382,0.013127833182230281
2008,4,1,1,9,53,1,A13,1,5,1,28,2,1,0,trousers,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.0504925959504382,0.013127833182230281
2008,4,1,2,9,53,1,A2,3,1,1,43,2,1,0,trousers,2,3,0,0,0,0.0,1,2,1,2,15.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,4,1,3,9,53,1,A5,3,2,1,43,2,1,0,trousers,3,3,0,1,0,0.0,1,3,1,2,0.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,1,1,29,54,4,P4,4,2,1,38,1,1,1,sale,1,4,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.0923541855545482,0.006491387126019946
2008,4,1,2,29,54,4,P6,2,2,1,43,1,1,1,sale,2,4,0,0,2,1.0,1,2,1,2,5.0,0,0.175255364158356,0.17448171653067393,0.010311272287700212
2008,4,1,3,29,54,4,P17,2,6,2,38,1,1,1,sale,3,4,0,0,3,1.0,1,3,1,2,-5.0,0,0.175255364158356,0.17448171653067393,0.005016621335750982
2008,4,1,4,29,54,4,P10,4,4,2,65,1,1,1,sale,4,4,0,1,4,1.0,1,4,1,2,27.0,0,0.175255364158356,0.0923541855545482,0.0015231187669990933
2008,4,1,1,29,55,4,P11,4,4,2,38,1,1,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.0923541855545482,0.003300090661831369
2008,4,1,2,29,55,4,P16,7,6,1,33,2,1,0,sale,2,5,0,0,1,0.5,1,2,1,2,-5.0,0,0.175255364158356,0.03696585071018434,0.010299184043517678
2008,4,1,3,29,55,4,P15,4,5,2,38,1,1,1,sale,3,5,0,0,2,0.6666666666666666,1,3,1,2,5.0,0,0.175255364158356,0.0923541855545482,0.008606829857963131
2008,4,1,4,29,55,4,P15,4,5,2,38,1,1,1,sale,4,5,0,0,3,0.75,1,3,1,2,0.0,0,0.175255364158356,0.0923541855545482,0.008606829857963131
2008,4,1,5,29,55,3,C1,4,1,2,28,2,1,0,blouses,5,5,0,1,3,0.6,1,4,2,2,-10.0,1,0.2042429737080689,0.0923541855545482,0.00806285886974917
2008,4,1,1,29,56,1,A14,3,5,1,60,1,1,1,trousers,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.006515563614385011
2008,4,1,2,29,56,1,A15,14,5,2,33,2,1,0,trousers,2,5,0,0,1,0.5,1,2,1,2,-27.0,0,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,4,1,3,29,56,1,A24,2,2,1,48,1,2,1,trousers,3,5,0,0,2,0.6666666666666666,2,3,1,3,15.0,0,0.3564944091870656,0.17448171653067393,0.0019703838017527953
2008,4,1,4,29,56,1,A35,14,6,2,33,2,2,0,trousers,4,5,0,0,2,0.5,2,4,1,3,-15.0,0,0.3564944091870656,0.08348141432456936,0.0030220610456331218
2008,4,1,5,29,56,2,B4,10,2,1,52,1,1,1,skirts,5,5,0,1,3,0.6,2,5,2,4,19.0,1,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,1,1,41,57,4,P40,4,2,1,43,1,3,1,sale,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.0923541855545482,0.0009066183136899365
2008,4,1,2,41,57,4,P51,9,5,1,28,2,3,0,sale,2,3,0,0,1,0.5,1,2,1,2,-15.0,0,0.175255364158356,0.07014808099123603,0.0015110305228165609
2008,4,1,3,41,57,4,P61,1,3,2,28,2,4,0,sale,3,3,0,1,1,0.3333333333333333,2,3,1,3,0.0,0,0.175255364158356,0.0504925959504382,0.0022605016621335752
2008,4,1,1,29,58,4,P4,4,2,1,38,1,1,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.0923541855545482,0.006491387126019946
2008,4,1,2,29,58,4,P25,2,3,2,43,1,2,1,sale,2,5,0,0,2,1.0,2,2,1,2,5.0,0,0.175255364158356,0.17448171653067393,0.0008099123602296767
2008,4,1,3,29,58,1,A7,3,3,1,43,2,1,0,trousers,3,5,0,0,2,0.6666666666666666,2,3,2,3,0.0,1,0.3564944091870656,0.21770927772741008,0.011193714113025083
2008,4,1,4,29,58,1,A11,3,4,1,62,1,1,1,trousers,4,5,0,0,3,0.75,2,4,2,3,19.0,0,0.3564944091870656,0.21770927772741008,0.02279842852825627
2008,4,1,5,29,58,1,A9,3,3,1,82,1,1,1,trousers,5,5,0,1,4,0.8,2,5,2,3,20.0,0,0.3564944091870656,0.21770927772741008,0.01317618615896041
2008,4,1,1,24,59,3,C44,14,3,1,55,1,3,1,blouses,1,2,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.08348141432456936,0.0020187367784829254
2008,4,1,2,24,59,3,C45,11,3,1,55,1,3,1,blouses,2,2,0,1,2,1.0,1,2,1,2,0.0,0,0.2042429737080689,0.030740404956180113,0.0012209126624357811
2008,4,1,1,21,60,3,C17,14,6,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.08348141432456936,0.00971894832275612
2008,4,1,2,21,60,1,A15,14,5,2,33,2,1,0,trousers,2,5,0,0,1,0.5,1,2,2,1,-15.0,1,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,4,1,3,21,60,1,A4,3,2,2,38,2,1,0,trousers,3,5,0,0,1,0.3333333333333333,1,3,2,2,5.0,0,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,1,4,21,60,2,B4,10,2,1,52,1,1,1,skirts,4,5,0,0,2,0.5,1,4,3,3,14.0,1,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,1,5,21,60,2,B1,4,1,1,57,1,1,1,skirts,5,5,0,1,3,0.6,1,5,3,4,5.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,4,1,1,24,61,1,A15,14,5,2,33,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.08348141432456936,0.02076760350559081
2008,4,1,2,24,61,2,B1,4,1,1,57,1,1,1,skirts,2,5,0,0,1,0.5,1,2,2,2,24.0,1,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,4,1,3,24,61,2,B10,2,4,1,67,1,1,1,skirts,3,5,0,0,2,0.6666666666666666,1,3,2,3,10.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,4,1,4,24,61,2,B12,2,4,1,38,2,1,0,skirts,4,5,0,0,2,0.5,1,4,2,3,-29.0,0,0.2640072529465095,0.17448171653067393,0.010323360531882745
2008,4,1,5,24,61,2,B15,9,5,1,38,2,1,0,skirts,5,5,0,1,2,0.4,1,5,2,4,0.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,4,1,1,31,62,1,A6,3,2,1,43,2,1,0,trousers,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,4,1,1,9,63,3,C13,9,5,1,48,1,1,1,blouses,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.07014808099123603,0.006165004533091568
2008,4,1,2,9,63,3,C1,4,1,2,28,2,1,0,blouses,2,5,0,0,1,0.5,1,2,1,2,-20.0,0,0.2042429737080689,0.0923541855545482,0.00806285886974917
2008,4,1,3,9,63,3,C5,11,2,1,48,1,1,1,blouses,3,5,0,0,2,0.6666666666666666,1,3,1,3,20.0,0,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,4,1,4,9,63,3,C14,9,5,1,23,2,1,0,blouses,4,5,0,0,2,0.5,1,4,1,3,-25.0,0,0.2042429737080689,0.07014808099123603,0.007978241160471442
2008,4,1,5,9,63,3,C18,9,6,1,48,1,1,1,blouses,5,5,0,1,3,0.6,1,5,1,3,25.0,0,0.2042429737080689,0.07014808099123603,0.00413417951042611
2008,4,1,1,24,64,2,B10,2,4,1,67,1,1,1,skirts,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.021686310063463284
2008,4,1,2,24,64,2,B11,2,4,1,43,2,1,0,skirts,2,5,0,0,1,0.5,1,2,1,1,-24.0,0,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,4,1,3,24,64,2,B12,2,4,1,38,2,1,0,skirts,3,5,0,0,1,0.3333333333333333,1,3,1,1,-5.0,0,0.2640072529465095,0.17448171653067393,0.010323360531882745
2008,4,1,4,24,64,2,B13,12,5,2,62,1,1,1,skirts,4,5,0,0,2,0.5,1,4,1,2,24.0,0,0.2640072529465095,0.06035660320338471,0.01627077666968873
2008,4,1,5,24,64,2,B14,2,5,1,62,1,1,1,skirts,5,5,0,1,3,0.6,1,5,1,2,0.0,0,0.2640072529465095,0.17448171653067393,0.008473859171955273
2008,4,1,1,24,65,1,A13,1,5,1,28,2,1,0,trousers,1,4,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.0504925959504382,0.013127833182230281
2008,4,1,2,24,65,1,A21,1,1,1,62,1,2,1,trousers,2,4,0,0,1,0.5,2,2,1,1,34.0,0,0.3564944091870656,0.0504925959504382,0.007809005741915987
2008,4,1,3,24,65,1,A14,3,5,1,60,1,1,1,trousers,3,4,0,0,2,0.6666666666666666,2,3,1,2,-2.0,0,0.3564944091870656,0.21770927772741008,0.006515563614385011
2008,4,1,4,24,65,1,A16,1,6,1,33,2,1,0,trousers,4,4,0,1,2,0.5,2,4,1,2,-27.0,0,0.3564944091870656,0.0504925959504382,0.010927772741009369
2008,4,1,1,24,66,2,B15,9,5,1,38,2,1,0,skirts,1,3,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,4,1,2,24,66,1,A4,3,2,2,38,2,1,0,trousers,2,3,0,0,0,0.0,1,2,2,2,0.0,1,0.3564944091870656,0.21770927772741008,0.022375339981867633
2008,4,1,3,24,66,1,A28,1,4,2,43,2,2,0,trousers,3,3,0,1,0,0.0,2,3,2,3,5.0,0,0.3564944091870656,0.0504925959504382,0.002949531580537927
2008,4,1,1,24,67,1,A5,3,2,1,43,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,1,2,24,67,1,A6,3,2,1,43,2,1,0,trousers,2,5,0,0,0,0.0,1,2,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,4,1,3,24,67,1,A10,3,4,1,38,2,1,0,trousers,3,5,0,0,0,0.0,1,3,1,1,-5.0,0,0.3564944091870656,0.21770927772741008,0.015061952251435478
2008,4,1,4,24,67,1,A9,3,3,1,82,1,1,1,trousers,4,5,0,0,1,0.25,1,4,1,1,44.0,0,0.3564944091870656,0.21770927772741008,0.01317618615896041
2008,4,1,5,24,67,1,A12,2,4,1,38,2,1,0,trousers,5,5,0,1,1,0.2,1,5,1,2,-44.0,0,0.3564944091870656,0.17448171653067393,0.01326080386823814
2008,4,1,1,24,68,1,A6,3,2,1,43,2,1,0,trousers,1,2,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,4,1,2,24,68,2,B4,10,2,1,52,1,1,1,skirts,2,2,0,1,1,0.5,1,2,2,2,9.0,1,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,1,1,24,69,1,A16,1,6,1,33,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.0504925959504382,0.010927772741009369
2008,4,1,2,24,69,3,C2,12,1,1,43,1,1,1,blouses,2,5,0,0,1,0.5,1,2,2,2,10.0,1,0.2042429737080689,0.06035660320338471,0.008304623753399819
2008,4,1,3,24,69,3,C4,4,2,1,48,1,1,1,blouses,3,5,0,0,2,0.6666666666666666,1,3,2,3,5.0,0,0.2042429737080689,0.0923541855545482,0.005959504381988516
2008,4,1,4,24,69,3,C9,6,3,1,48,1,1,1,blouses,4,5,0,0,3,0.75,1,4,2,4,0.0,0,0.2042429737080689,0.09132668479903294,0.005234209731036567
2008,4,1,5,24,69,3,C1,4,1,2,28,2,1,0,blouses,5,5,0,1,3,0.6,1,5,2,4,-20.0,0,0.2042429737080689,0.0923541855545482,0.00806285886974917
2008,4,1,1,41,70,2,B31,9,5,1,57,1,2,1,skirts,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.07014808099123603,0.008485947416137805
2008,4,1,2,41,70,2,B23,7,2,1,38,2,2,0,skirts,2,3,0,0,1,0.5,1,2,1,2,-19.0,0,0.2640072529465095,0.03696585071018434,0.008655182834693262
2008,4,1,3,41,70,2,B24,11,2,1,57,1,2,1,skirts,3,3,0,1,2,0.6666666666666666,1,3,1,3,19.0,0,0.2640072529465095,0.030740404956180113,0.011834391054699306
2008,4,1,1,9,71,1,A16,1,6,1,33,2,1,0,trousers,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.0504925959504382,0.010927772741009369
2008,4,1,1,29,72,3,C4,4,2,1,48,1,1,1,blouses,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.2042429737080689,0.0923541855545482,0.005959504381988516
2008,4,1,1,29,73,1,A26,2,3,1,38,2,2,0,trousers,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.17448171653067393,0.0029132668479903293
2008,4,1,1,29,74,1,A30,6,4,1,38,2,2,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.09132668479903294,0.0036748262314898763
2008,4,1,2,29,74,1,A33,1,5,1,38,2,2,0,trousers,2,5,0,0,0,0.0,1,2,1,2,0.0,0,0.3564944091870656,0.0504925959504382,0.004242973708068903
2008,4,1,3,29,74,1,A38,6,1,1,62,1,3,1,trousers,3,5,0,0,1,0.3333333333333333,2,3,1,2,24.0,0,0.3564944091870656,0.09132668479903294,0.0022725899063161074
2008,4,1,4,29,74,1,A39,4,1,1,38,2,3,0,trousers,4,5,0,0,1,0.25,2,4,1,3,-24.0,0,0.3564944091870656,0.0923541855545482,0.0023692958597763673
2008,4,1,5,29,74,4,P8,2,3,1,28,2,1,0,sale,5,5,0,1,1,0.2,3,5,2,4,-10.0,1,0.175255364158356,0.17448171653067393,0.002925355092172862
2008,4,1,1,29,75,2,B4,10,2,1,52,1,1,1,skirts,1,1,1,1,1,1.0,1,1,1,1,0.0,0,0.2640072529465095,0.027778785131459656,0.027778785131459656
2008,4,1,1,29,76,4,P19,2,1,1,48,1,2,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.17448171653067393,0.001535207011181626
2008,4,1,2,29,76,3,C5,11,2,1,48,1,1,1,blouses,2,5,0,0,2,1.0,2,2,2,2,0.0,1,0.2042429737080689,0.030740404956180113,0.01272892112420671
2008,4,1,3,29,76,4,P39,14,1,1,43,1,3,1,sale,3,5,0,0,3,1.0,3,3,2,3,-5.0,1,0.175255364158356,0.08348141432456936,0.0030341492898156544
2008,4,1,4,29,76,4,P49,14,5,1,33,2,3,0,sale,4,5,0,0,3,0.75,3,4,2,3,-10.0,0,0.175255364158356,0.08348141432456936,0.0025747960108794196
2008,4,1,5,29,76,4,P60,14,2,1,28,2,4,0,sale,5,5,0,1,3,0.6,4,5,2,3,-5.0,0,0.175255364158356,0.08348141432456936,0.0017286189181021456
2008,4,1,1,29,77,2,B11,2,4,1,43,2,1,0,skirts,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.2640072529465095,0.17448171653067393,0.011822302810516773
2008,4,1,2,29,77,2,B15,9,5,1,38,2,1,0,skirts,2,5,0,0,0,0.0,1,2,1,2,-5.0,0,0.2640072529465095,0.07014808099123603,0.010903596252644303
2008,4,1,3,29,77,2,B17,6,6,2,38,2,1,0,skirts,3,5,0,0,0,0.0,1,3,1,3,0.0,0,0.2640072529465095,0.09132668479903294,0.010818978543366576
2008,4,1,4,29,77,2,B3,12,1,1,52,1,1,1,skirts,4,5,0,0,1,0.25,1,4,1,4,14.0,0,0.2640072529465095,0.06035660320338471,0.009634330613478393
2008,4,1,5,29,77,2,B1,4,1,1,57,1,1,1,skirts,5,5,0,1,2,0.4,1,5,1,5,5.0,0,0.2640072529465095,0.0923541855545482,0.012269567845270474
2008,4,1,1,9,78,3,C25,2,3,1,33,2,2,0,blouses,1,1,1,1,0,0.0,1,1,1,1,0.0,0,0.2042429737080689,0.17448171653067393,0.0020912662435781204
2008,4,1,1,29,79,1,A1,8,1,1,28,2,1,0,trousers,1,5,1,0,0,0.0,1,1,1,1,0.0,0,0.3564944091870656,0.024527047446358415,0.022544575400423088
2008,4,1,2,29,79,1,A2,3,1,1,43,2,1,0,trousers,2,5,0,0,0,0.0,1,2,1,2,15.0,0,0.3564944091870656,0.21770927772741008,0.027126019945602903
2008,4,1,3,29,79,1,A3,3,1,1,72,1,1,1,trousers,3,5,0,0,1,0.3333333333333333,1,3,1,2,29.0,0,0.3564944091870656,0.21770927772741008,0.01564218797219704
2008,4,1,4,29,79,1,A5,3,2,1,43,2,1,0,trousers,4,5,0,0,1,0.25,1,4,1,2,-29.0,0,0.3564944091870656,0.21770927772741008,0.01861589604110003
2008,4,1,5,29,79,4,P3,2,1,1,48,1,1,1,sale,5,5,0,1,2,0.4,1,5,2,3,5.0,1,0.175255364158356,0.17448171653067393,0.006273798730734361
2008,4,1,1,29,80,4,P6,2,2,1,43,1,1,1,sale,1,3,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.17448171653067393,0.010311272287700212
2008,4,1,2,29,80,3,C6,6,2,1,33,2,1,0,blouses,2,3,0,0,1,0.5,1,2,2,2,-10.0,1,0.2042429737080689,0.09132668479903294,0.004726503475370202
2008,4,1,3,29,80,1,A6,3,2,1,43,2,1,0,trousers,3,3,0,1,1,0.3333333333333333,1,3,3,3,10.0,1,0.3564944091870656,0.21770927772741008,0.013720157147174374
2008,4,1,1,29,81,4,P15,4,5,2,38,1,1,1,sale,1,5,1,0,1,1.0,1,1,1,1,0.0,0,0.175255364158356,0.0923541855545482,0.008606829857963131
2008,4,1,2,29,81,2,B4,10,2,1,52,1,1,1,skirts,2,5,0,0,2,1.0,1,2,2,2,14.0,1,0.2640072529465095,0.027778785131459656,0.027778785131459656
