month,day,order,country,session ID,page 2 (clothing model),colour,location,model photography,price,page,main_category,higher_than_average
4,1,6,Lithuania,64,B13,red,5,profile,62,1,skirts,1
4,1,7,Lithuania,64,B10,black,4,en face,67,1,skirts,1
4,1,8,Lithuania,64,B20,navy blue,1,en face,43,2,skirts,0
4,1,9,Lithuania,64,B21,red,1,en face,67,2,skirts,1
4,1,10,Lithuania,64,B22,black,2,en face,67,2,skirts,1
4,1,11,Lithuania,64,B27,black,3,en face,57,2,skirts,1
4,1,12,Lithuania,64,B30,of many colors,4,en face,57,2,skirts,1
4,1,13,Lithuania,64,B12,black,4,en face,38,1,skirts,0
4,1,14,Lithuania,64,B10,black,4,en face,67,1,skirts,1
4,1,1,Lithuania,65,A13,beige,5,en face,28,1,trousers,0
4,1,2,Lithuania,65,A21,beige,1,en face,62,2,trousers,1
4,1,3,Lithuania,65,A14,blue,5,en face,60,1,trousers,1
4,1,4,Lithuania,65,A16,beige,6,en face,33,1,trousers,0
4,1,1,Lithuania,66,B15,of many colors,5,en face,38,1,skirts,0
4,1,2,Lithuania,66,A4,blue,2,profile,38,1,trousers,0
4,1,3,Lithuania,66,A28,beige,4,profile,43,2,trousers,0
4,1,1,Lithuania,67,A5,blue,2,en face,43,1,trousers,0
4,1,2,Lithuania,67,A6,blue,2,en face,43,1,trousers,0
4,1,3,Lithuania,67,A10,blue,4,en face,38,1,trousers,0
4,1,4,Lithuania,67,A9,blue,3,en face,82,1,trousers,1
4,1,5,Lithuania,67,A12,black,4,en face,38,1,trousers,0
4,1,6,Lithuania,67,A15,white,5,profile,33,1,trousers,0
4,1,7,Lithuania,67,A18,brown,6,en face,38,1,trousers,0
4,1,8,Lithuania,67,A34,black,6,en face,38,2,trousers,0
4,1,9,Lithuania,67,A21,beige,1,en face,62,2,trousers,1
4,1,10,Lithuania,67,A30,gray,4,en face,38,2,trousers,0
4,1,11,Lithuania,67,B4,olive,2,en face,52,1,skirts,1
4,1,12,Lithuania,67,B3,red,1,en face,52,1,skirts,1
4,1,13,Lithuania,67,B1,brown,1,en face,57,1,skirts,1
4,1,14,Lithuania,67,B15,of many colors,5,en face,38,1,skirts,0
4,1,15,Lithuania,67,B32,gray,5,en face,38,2,skirts,0
4,1,16,Lithuania,67,B33,gray,5,profile,33,2,skirts,0
4,1,17,Lithuania,67,C4,brown,2,en face,48,1,blouses,1
4,1,18,Lithuania,67,C35,of many colors,6,en face,50,2,blouses,1
4,1,19,Lithuania,67,C49,brown,5,profile,26,3,blouses,0
4,1,20,Lithuania,67,C58,white,2,profile,48,4,blouses,1
4,1,21,Lithuania,67,C55,violet,1,en face,48,4,blouses,1
4,1,1,Lithuania,68,A6,blue,2,en face,43,1,trousers,0
4,1,2,Lithuania,68,B4,olive,2,en face,52,1,skirts,1
4,1,1,Lithuania,69,A16,beige,6,en face,33,1,trousers,0
4,1,2,Lithuania,69,C2,red,1,en face,43,1,blouses,1
4,1,3,Lithuania,69,C4,brown,2,en face,48,1,blouses,1
4,1,4,Lithuania,69,C9,gray,3,en face,48,1,blouses,1
4,1,5,Lithuania,69,C1,brown,1,profile,28,1,blouses,0
4,1,6,Lithuania,69,A2,blue,1,en face,43,1,trousers,0
4,1,7,Lithuania,69,B1,brown,1,en face,57,1,skirts,1
4,1,8,Lithuania,69,C35,of many colors,6,en face,50,2,blouses,1
4,1,9,Lithuania,69,C21,white,1,en face,57,2,blouses,1
4,1,10,Lithuania,69,C54,white,6,en face,57,3,blouses,1
4,1,11,Lithuania,69,C56,gray,1,profile,57,4,blouses,1
4,1,12,Lithuania,69,B4,olive,2,en face,52,1,skirts,1
4,1,1,United Kingdom,70,B31,of many colors,5,en face,57,2,skirts,1
4,1,2,United Kingdom,70,B23,green,2,en face,38,2,skirts,0
4,1,3,United Kingdom,70,B24,pink,2,en face,57,2,skirts,1
4,1,1,Czech Republic,71,A16,beige,6,en face,33,1,trousers,0
4,1,1,Poland,72,C4,brown,2,en face,48,1,blouses,1
4,1,1,Poland,73,A26,black,3,en face,38,2,trousers,0
4,1,1,Poland,74,A30,gray,4,en face,38,2,trousers,0
4,1,2,Poland,74,A33,beige,5,en face,38,2,trousers,0
4,1,3,Poland,74,A38,gray,1,en face,62,3,trousers,1
4,1,4,Poland,74,A39,brown,1,en face,38,3,trousers,0
4,1,5,Poland,74,P8,black,3,en face,28,1,sale,0
4,1,6,Poland,74,P17,black,6,profile,38,1,sale,1
4,1,7,Poland,74,P19,black,1,en face,48,2,sale,1
4,1,1,Poland,75,B4,olive,2,en face,52,1,skirts,1
4,1,1,Poland,76,P19,black,1,en face,48,2,sale,1
4,1,2,Poland,76,C5,pink,2,en face,48,1,blouses,1
4,1,3,Poland,76,P39,white,1,en face,43,3,sale,1
4,1,4,Poland,76,P49,white,5,en face,33,3,sale,0
4,1,5,Poland,76,P60,white,2,en face,28,4,sale,0
4,1,6,Poland,76,P61,beige,3,profile,28,4,sale,0
4,1,7,Poland,76,P80,green,3,en face,28,5,sale,0
4,1,8,Poland,76,P78,white,2,profile,48,5,sale,1
4,1,9,Poland,76,P76,black,2,profile,43,5,sale,1
4,1,10,Poland,76,P82,gray,4,profile,48,5,sale,1
4,1,11,Poland,76,P82,gray,4,profile,48,5,sale,1
4,1,12,Poland,76,A15,white,5,profile,33,1,trousers,0
4,1,13,Poland,76,A40,brown,2,profile,38,3,trousers,0
4,1,14,Poland,76,C17,white,6,en face,48,1,blouses,1
4,1,15,Poland,76,P39,white,1,en face,43,3,sale,1
4,1,1,Poland,77,B11,black,4,en face,43,1,skirts,0
4,1,2,Poland,77,B15,of many colors,5,en face,38,1,skirts,0
4,1,3,Poland,77,B17,gray,6,profile,38,1,skirts,0
4,1,4,Poland,77,B3,red,1,en face,52,1,skirts,1
4,1,5,Poland,77,B1,brown,1,en face,57,1,skirts,1
4,1,6,Poland,77,B5,white,2,profile,52,1,skirts,1
4,1,1,Czech Republic,78,C25,black,3,en face,33,2,blouses,0
4,1,1,Poland,79,A1,navy blue,1,en face,28,1,trousers,0
4,1,2,Poland,79,A2,blue,1,en face,43,1,trousers,0
4,1,3,Poland,79,A3,blue,1,en face,72,1,trousers,1
4,1,4,Poland,79,A5,blue,2,en face,43,1,trousers,0
4,1,5,Poland,79,P3,black,1,en face,48,1,sale,1
4,1,6,Poland,79,P8,black,3,en face,28,1,sale,0
4,1,7,Poland,79,P7,brown,3,profile,28,1,sale,0
4,1,8,Poland,79,P14,black,5,profile,38,1,sale,1
4,1,9,Poland,79,P17,black,6,profile,38,1,sale,1
4,1,10,Poland,79,P18,black,6,en face,28,1,sale,0
4,1,11,Poland,79,P35,brown,6,en face,28,2,sale,0
4,1,12,Poland,79,P33,of many colors,5,en face,43,2,sale,1
4,1,1,Poland,80,P6,black,2,en face,43,1,sale,1
4,1,2,Poland,80,C6,gray,2,en face,33,1,blouses,0
4,1,3,Poland,80,A6,blue,2,en face,43,1,trousers,0
4,1,1,Poland,81,P15,brown,5,profile,38,1,sale,1
4,1,2,Poland,81,B4,olive,2,en face,52,1,skirts,1
4,1,3,Poland,81,B17,gray,6,profile,38,1,skirts,0
4,1,4,Poland,81,B15,of many colors,5,en face,38,1,skirts,0
4,1,5,Poland,81,B15,of many colors,5,en face,38,1,skirts,0
4,1,6,Poland,81,B10,black,4,en face,67,1,skirts,1
4,1,7,Poland,81,B16,red,6,en face,52,1,skirts,1
4,1,8,Poland,81,P15,brown,5,profile,38,1,sale,1
4,1,1,Poland,82,A2,blue,1,en face,43,1,trousers,0
4,1,2,Poland,82,A8,blue,3,en face,62,1,trousers,1
4,1,3,Poland,82,A11,blue,4,en face,62,1,trousers,1
4,1,4,Poland,82,A12,black,4,en face,38,1,trousers,0
4,1,5,Poland,82,B13,red,5,profile,62,1,skirts,1
4,1,6,Poland,82,B17,gray,6,profile,38,1,skirts,0
4,1,7,Poland,82,C12,white,4,en face,43,1,blouses,1
4,1,8,Poland,82,C17,white,6,en face,48,1,blouses,1
4,1,9,Poland,82,C42,green,2,en face,28,3,blouses,0
4,1,10,Poland,82,P15,brown,5,profile,38,1,sale,1
4,1,1,Poland,83,P16,green,6,en face,33,1,sale,0
4,1,2,Poland,83,P1,blue,1,en face,38,1,sale,1
4,1,3,Poland,83,P3,black,1,en face,48,1,sale,1
4,1,4,Poland,83,P11,brown,4,profile,38,1,sale,1
4,1,5,Poland,83,P6,black,2,en face,43,1,sale,1
4,1,6,Poland,83,C6,gray,2,en face,33,1,blouses,0
4,1,7,Poland,83,C18,of many colors,6,en face,48,1,blouses,1
4,1,8,Poland,83,C5,pink,2,en face,48,1,blouses,1
4,1,9,Poland,83,P6,black,2,en face,43,1,sale,1
4,1,1,Czech Republic,84,B24,pink,2,en face,57,2,skirts,1
4,1,2,Czech Republic,84,B25,gray,3,en face,38,2,skirts,0
4,1,3,Czech Republic,84,B22,black,2,en face,67,2,skirts,1
4,1,4,Czech Republic,84,C17,white,6,en face,48,1,blouses,1
4,1,1,Lithuania,85,C10,of many colors,4,profile,28,1,blouses,0
4,1,1,Lithuania,86,C14,of many colors,5,en face,23,1,blouses,0
4,1,2,Lithuania,86,C30,black,4,profile,28,2,blouses,0
4,1,3,Lithuania,86,C50,of many colors,5,profile,20,3,blouses,0
4,1,4,Lithuania,86,A11,blue,4,en face,62,1,trousers,1
4,1,5,Lithuania,86,A26,black,3,en face,38,2,trousers,0
4,1,6,Lithuania,86,A32,black,5,en face,38,2,trousers,0
4,1,7,Lithuania,86,A42,gray,2,en face,28,3,trousers,0
4,1,8,Lithuania,86,B1,brown,1,en face,57,1,skirts,1
4,1,9,Lithuania,86,B4,olive,2,en face,52,1,skirts,1
4,1,10,Lithuania,86,B14,black,5,en face,62,1,skirts,1
4,1,11,Lithuania,86,B13,red,5,profile,62,1,skirts,1
4,1,12,Lithuania,86,B19,violet,1,en face,38,2,skirts,0
4,1,13,Lithuania,86,B32,gray,5,en face,38,2,skirts,0
4,1,14,Lithuania,86,B27,black,3,en face,57,2,skirts,1
4,1,1,United Kingdom,87,A5,blue,2,en face,43,1,trousers,0
4,1,2,United Kingdom,87,A8,blue,3,en face,62,1,trousers,1
4,1,3,United Kingdom,87,A15,white,5,profile,33,1,trousers,0
4,1,4,United Kingdom,87,P1,blue,1,en face,38,1,sale,1
4,1,1,Poland,88,P4,brown,2,en face,38,1,sale,1
4,1,2,Poland,88,P8,black,3,en face,28,1,sale,0
4,1,3,Poland,88,P3,black,1,en face,48,1,sale,1
4,1,4,Poland,88,C2,red,1,en face,43,1,blouses,1
4,1,5,Poland,88,C6,gray,2,en face,33,1,blouses,0
4,1,6,Poland,88,C9,gray,3,en face,48,1,blouses,1
4,1,1,Poland,89,C35,of many colors,6,en face,50,2,blouses,1
4,1,1,Poland,90,P1,blue,1,en face,38,1,sale,1
4,1,1,Poland,91,A1,navy blue,1,en face,28,1,trousers,0
4,1,2,Poland,91,C18,of many colors,6,en face,48,1,blouses,1
4,1,3,Poland,91,C8,black,3,profile,48,1,blouses,1
4,1,4,Poland,91,B10,black,4,en face,67,1,skirts,1
4,1,5,Poland,91,P8,black,3,en face,28,1,sale,0
4,1,1,Lithuania,92,A32,black,5,en face,38,2,trousers,0
4,1,1,Lithuania,93,A2,blue,1,en face,43,1,trousers,0
4,1,1,Poland,94,P6,black,2,en face,43,1,sale,1
4,1,2,Poland,94,P5,blue,2,en face,23,1,sale,0
4,1,3,Poland,94,A2,blue,1,en face,43,1,trousers,0
4,1,4,Poland,94,A3,blue,1,en face,72,1,trousers,1
4,1,5,Poland,94,A42,gray,2,en face,28,3,trousers,0
4,1,6,Poland,94,A41,brown,2,en face,43,3,trousers,0
4,1,7,Poland,94,P1,blue,1,en face,38,1,sale,1
4,1,8,Poland,94,P25,black,3,profile,43,2,sale,1
4,1,9,Poland,94,P70,gray,6,profile,38,4,sale,1
4,1,10,Poland,94,P82,gray,4,profile,48,5,sale,1
4,1,11,Poland,94,B1,brown,1,en face,57,1,skirts,1
4,1,12,Poland,94,B27,black,3,en face,57,2,skirts,1
4,1,13,Poland,94,B2,blue,1,profile,57,1,skirts,1
4,1,1,Czech Republic,95,C58,white,2,profile,48,4,blouses,1
4,1,2,Czech Republic,95,C55,violet,1,en face,48,4,blouses,1
4,1,1,Czech Republic,96,B8,brown,3,profile,52,1,skirts,1
4,1,2,Czech Republic,96,B1,brown,1,en face,57,1,skirts,1
4,1,3,Czech Republic,96,B23,green,2,en face,38,2,skirts,0
4,1,4,Czech Republic,96,C56,gray,1,profile,57,4,blouses,1
4,1,5,Czech Republic,96,A4,blue,2,profile,38,1,trousers,0
4,1,1,Ireland,97,P6,black,2,en face,43,1,sale,1
4,1,1,Ireland,98,C1,brown,1,profile,28,1,blouses,0
4,1,1,Poland,99,P33,of many colors,5,en face,43,2,sale,1
4,1,2,Poland,99,P36,black,6,en face,43,2,sale,1
4,1,3,Poland,99,P25,black,3,profile,43,2,sale,1
4,1,4,Poland,99,B14,black,5,en face,62,1,skirts,1
4,1,5,Poland,99,B13,red,5,profile,62,1,skirts,1
4,1,6,Poland,99,B15,of many colors,5,en face,38,1,skirts,0
4,1,7,Poland,99,B3,red,1,en face,52,1,skirts,1
4,1,8,Poland,99,B23,green,2,en face,38,2,skirts,0
4,1,9,Poland,99,B23,green,2,en face,38,2,skirts,0
4,1,1,Poland,100,A1,navy blue,1,en face,28,1,trousers,0
4,1,2,Poland,100,A2,blue,1,en face,43,1,trousers,0
4,1,3,Poland,100,P2,blue,1,en face,28,1,sale,0
4,1,4,Poland,100,P16,green,6,en face,33,1,sale,0
4,1,5,Poland,100,P1,blue,1,en face,38,1,sale,1
4,1,6,Poland,100,P3,black,1,en face,48,1,sale,1
4,1,7,Poland,100,A5,blue,2,en face,43,1,trousers,0
4,1,8,Poland,100,C6,gray,2,en face,33,1,blouses,0
4,1,9,Poland,100,C15,gray,5,en face,33,1,blouses,0
4,1,10,Poland,100,C12,white,4,en face,43,1,blouses,1
4,1,11,Poland,100,C2,red,1,en face,43,1,blouses,1
4,1,12,Poland,100,P1,blue,1,en face,38,1,sale,1
4,1,1,Poland,101,B2,blue,1,profile,57,1,skirts,1
4,1,1,Poland,102,A12,black,4,en face,38,1,trousers,0
4,1,2,Poland,102,P12,brown,4,en face,33,1,sale,0
4,1,3,Poland,102,C17,white,6,en face,48,1,blouses,1
4,1,4,Poland,102,C17,white,6,en face,48,1,blouses,1
4,1,1,Czech Republic,103,A10,blue,4,en face,38,1,trousers,0
4,1,2,Czech Republic,103,A12,black,4,en face,38,1,trousers,0
4,1,3,Czech Republic,103,A10,blue,4,en face,38,1,trousers,0
4,1,4,Czech Republic,103,A12,black,4,en face,38,1,trousers,0
4,1,1,Poland,104,B10,black,4,en face,67,1,skirts,1
4,1,2,Poland,104,B14,black,5,en face,62,1,skirts,1
4,1,3,Poland,104,B3,red,1,en face,52,1,skirts,1
4,1,1,Poland,105,B16,red,6,en face,52,1,skirts,1
4,1,2,Poland,105,B10,black,4,en face,67,1,skirts,1
4,1,1,Poland,106,P10,brown,4,profile,65,1,sale,1
4,1,2,Poland,106,P14,black,5,profile,38,1,sale,1
4,1,1,Poland,107,A11,blue,4,en face,62,1,trousers,1
4,1,2,Poland,107,A15,white,5,profile,33,1,trousers,0
4,1,3,Poland,107,A10,blue,4,en face,38,1,trousers,0
4,1,4,Poland,107,A10,blue,4,en face,38,1,trousers,0
4,1,5,Poland,107,A4,blue,2,profile,38,1,trousers,0
4,1,6,Poland,107,B16,red,6,en face,52,1,skirts,1
4,1,7,Poland,107,B32,gray,5,en face,38,2,skirts,0
4,1,8,Poland,107,C15,gray,5,en face,33,1,blouses,0
4,1,9,Poland,107,C42,green,2,en face,28,3,blouses,0
4,1,10,Poland,107,C50,of many colors,5,profile,20,3,blouses,0
4,1,11,Poland,107,P1,blue,1,en face,38,1,sale,1
4,1,12,Poland,107,P6,black,2,en face,43,1,sale,1
4,1,13,Poland,107,P17,black,6,profile,38,1,sale,1
4,1,14,Poland,107,P9,brown,3,profile,23,1,sale,0
4,1,15,Poland,107,P11,brown,4,profile,38,1,sale,1
4,1,16,Poland,107,P16,green,6,en face,33,1,sale,0
4,1,17,Poland,107,P20,green,1,en face,23,2,sale,0
4,1,18,Poland,107,P23,gray,2,profile,28,2,sale,0
4,1,19,Poland,107,P26,brown,3,en face,43,2,sale,1
4,1,20,Poland,107,P33,of many colors,5,en face,43,2,sale,1
4,1,21,Poland,107,P33,of many colors,5,en face,43,2,sale,1
4,1,22,Poland,107,P34,of many colors,6,profile,48,2,sale,1
4,1,23,Poland,107,P52,pink,6,profile,23,3,sale,0
4,1,24,Poland,107,P43,green,3,profile,38,3,sale,1
4,1,25,Poland,107,P39,white,1,en face,43,3,sale,1
4,1,26,Poland,107,P55,white,1,profile,33,4,sale,0
4,1,27,Poland,107,P64,red,4,profile,28,4,sale,0
4,1,1,Poland,108,A11,blue,4,en face,62,1,trousers,1
4,1,2,Poland,108,P4,brown,2,en face,38,1,sale,1
4,1,3,Poland,108,P1,blue,1,en face,38,1,sale,1
4,1,4,Poland,108,P1,blue,1,en face,38,1,sale,1
4,1,5,Poland,108,P17,black,6,profile,38,1,sale,1
4,1,6,Poland,108,P7,brown,3,profile,28,1,sale,0
4,1,1,Poland,109,A4,blue,2,profile,38,1,trousers,0
4,1,2,Poland,109,A5,blue,2,en face,43,1,trousers,0
4,1,3,Poland,109,A12,black,4,en face,38,1,trousers,0
4,1,4,Poland,109,B4,olive,2,en face,52,1,skirts,1
4,1,5,Poland,109,B29,black,4,en face,62,2,skirts,1
4,1,1,Poland,110,A17,black,6,en face,62,1,trousers,1
4,1,2,Poland,110,C14,of many colors,5,en face,23,1,blouses,0
4,1,3,Poland,110,P12,brown,4,en face,33,1,sale,0
4,1,4,Poland,110,P17,black,6,profile,38,1,sale,1
4,1,5,Poland,110,P33,of many colors,5,en face,43,2,sale,1
4,1,6,Poland,110,P36,black,6,en face,43,2,sale,1
4,1,7,Poland,110,P37,black,1,en face,43,3,sale,1
4,1,8,Poland,110,P69,of many colors,5,en face,43,4,sale,1
4,1,1,Poland,111,B14,black,5,en face,62,1,skirts,1
4,1,1,Poland,112,B17,gray,6,profile,38,1,skirts,0
4,1,2,Poland,112,B16,red,6,en face,52,1,skirts,1
4,1,3,Poland,112,B25,gray,3,en face,38,2,skirts,0
4,1,4,Poland,112,B29,black,4,en face,62,2,skirts,1
4,1,5,Poland,112,B34,black,6,en face,48,2,skirts,0
4,1,6,Poland,112,P12,brown,4,en face,33,1,sale,0
4,1,7,Poland,112,P33,of many colors,5,en face,43,2,sale,1
4,1,8,Poland,112,A7,blue,3,en face,43,1,trousers,0
4,1,1,Lithuania,113,A13,beige,5,en face,28,1,trousers,0
4,1,2,Lithuania,113,B28,of many colors,4,en face,38,2,skirts,0
4,1,3,Lithuania,113,B21,red,1,en face,67,2,skirts,1
4,1,4,Lithuania,113,B20,navy blue,1,en face,43,2,skirts,0
4,1,5,Lithuania,113,B26,violet,3,en face,57,2,skirts,1
4,1,6,Lithuania,113,B26,violet,3,en face,57,2,skirts,1
4,1,7,Lithuania,113,B13,red,5,profile,62,1,skirts,1
4,1,8,Lithuania,113,C13,of many colors,5,en face,48,1,blouses,1
4,1,9,Lithuania,113,C18,of many colors,6,en face,48,1,blouses,1
4,1,1,Lithuania,114,A1,navy blue,1,en face,28,1,trousers,0
4,1,2,Lithuania,114,A12,black,4,en face,38,1,trousers,0
4,1,3,Lithuania,114,A24,black,2,en face,48,2,trousers,1
4,1,1,Czech Republic,115,C57,burgundy,1,profile,33,4,blouses,0
4,1,2,Czech Republic,115,A30,gray,4,en face,38,2,trousers,0
4,1,1,Czech Republic,116,A10,blue,4,en face,38,1,trousers,0
4,1,2,Czech Republic,116,A37,black,1,en face,62,3,trousers,1
4,1,3,Czech Republic,116,B24,pink,2,en face,57,2,skirts,1
4,1,1,Poland,117,C53,white,6,en face,38,3,blouses,0
4,1,1,Poland,118,A4,blue,2,profile,38,1,trousers,0
4,1,1,Czech Republic,119,B12,black,4,en face,38,1,skirts,0
4,1,2,Czech Republic,119,C17,white,6,en face,48,1,blouses,1
4,1,3,Czech Republic,119,C37,black,1,en face,43,3,blouses,1
4,1,4,Czech Republic,119,C40,white,2,profile,28,3,blouses,0
4,1,5,Czech Republic,119,A10,blue,4,en face,38,1,trousers,0
4,1,6,Czech Republic,119,A11,blue,4,en face,62,1,trousers,1
4,1,7,Czech Republic,119,A9,blue,3,en face,82,1,trousers,1
4,1,8,Czech Republic,119,A17,black,6,en face,62,1,trousers,1
4,1,9,Czech Republic,119,A7,blue,3,en face,43,1,trousers,0
4,1,10,Czech Republic,119,A8,blue,3,en face,62,1,trousers,1
4,1,1,Czech Republic,120,A21,beige,1,en face,62,2,trousers,1
4,1,2,Czech Republic,120,A33,beige,5,en face,38,2,trousers,0
4,1,3,Czech Republic,120,A22,brown,2,en face,62,2,trousers,1
4,1,4,Czech Republic,120,B16,red,6,en face,52,1,skirts,1
4,1,5,Czech Republic,120,B17,gray,6,profile,38,1,skirts,0
4,1,6,Czech Republic,120,B1,brown,1,en face,57,1,skirts,1
4,1,7,Czech Republic,120,B16,red,6,en face,52,1,skirts,1
4,1,1,Poland,121,A1,navy blue,1,en face,28,1,trousers,0
4,1,2,Poland,121,A6,blue,2,en face,43,1,trousers,0
4,1,3,Poland,121,A15,white,5,profile,33,1,trousers,0
4,1,4,Poland,121,B9,beige,3,en face,48,1,skirts,0
4,1,5,Poland,121,C6,gray,2,en face,33,1,blouses,0
4,1,6,Poland,121,C41,violet,2,en face,28,3,blouses,0
4,1,7,Poland,121,B9,beige,3,en face,48,1,skirts,0
4,1,8,Poland,121,A15,white,5,profile,33,1,trousers,0
4,1,1,Poland,122,A7,blue,3,en face,43,1,trousers,0
4,1,2,Poland,122,A10,blue,4,en face,38,1,trousers,0
4,1,3,Poland,122,P1,blue,1,en face,38,1,sale,1
4,1,1,Poland,123,C2,red,1,en face,43,1,blouses,1
4,1,2,Poland,123,P2,blue,1,en face,28,1,sale,0
4,1,3,Poland,123,P6,black,2,en face,43,1,sale,1
4,1,4,Poland,123,P13,brown,5,en face,38,1,sale,1
4,1,5,Poland,123,P16,green,6,en face,33,1,sale,0
4,1,6,Poland,123,P20,green,1,en face,23,2,sale,0
4,1,7,Poland,123,P33,of many colors,5,en face,43,2,sale,1
4,1,8,Poland,123,C22,pink,2,profile,43,2,blouses,1
4,1,1,Poland,124,P63,white,3,profile,28,4,sale,0
4,1,2,Poland,124,P61,beige,3,profile,28,4,sale,0
4,1,3,Poland,124,A11,blue,4,en face,62,1,trousers,1
4,1,4,Poland,124,A15,white,5,profile,33,1,trousers,0
4,1,5,Poland,124,A31,gray,5,profile,62,2,trousers,1
4,1,6,Poland,124,B14,black,5,en face,62,1,skirts,1
4,1,7,Poland,124,C6,gray,2,en face,33,1,blouses,0
4,1,1,Poland,125,A1,navy blue,1,en face,28,1,trousers,0
4,1,2,Poland,125,A10,blue,4,en face,38,1,trousers,0
4,1,3,Poland,125,A11,blue,4,en face,62,1,trousers,1
4,1,4,Poland,125,A2,blue,1,en face,43,1,trousers,0
4,1,5,Poland,125,A10,blue,4,en face,38,1,trousers,0
4,1,6,Poland,125,A7,blue,3,en face,43,1,trousers,0
4,1,7,Poland,125,A35,white,6,profile,33,2,trousers,0
4,1,8,Poland,125,A36,beige,6,en face,33,2,trousers,0
4,1,9,Poland,125,A37,black,1,en face,62,3,trousers,1
4,1,10,Poland,125,A38,gray,1,en face,62,3,trousers,1
4,1,11,Poland,125,A39,brown,1,en face,38,3,trousers,0
4,1,12,Poland,125,A40,brown,2,profile,38,3,trousers,0
4,1,13,Poland,125,B10,black,4,en face,67,1,skirts,1
4,1,14,Poland,125,B11,black,4,en face,43,1,skirts,0
4,1,15,Poland,125,B12,black,4,en face,38,1,skirts,0
4,1,16,Poland,125,B13,red,5,profile,62,1,skirts,1
4,1,17,Poland,125,B14,black,5,en face,62,1,skirts,1
4,1,18,Poland,125,B17,gray,6,profile,38,1,skirts,0
4,1,19,Poland,125,B1,brown,1,en face,57,1,skirts,1
4,1,20,Poland,125,B15,of many colors,5,en face,38,1,skirts,0
4,1,21,Poland,125,B19,violet,1,en face,38,2,skirts,0
4,1,22,Poland,125,B20,navy blue,1,en face,43,2,skirts,0
4,1,23,Poland,125,B21,red,1,en face,67,2,skirts,1
4,1,24,Poland,125,B22,black,2,en face,67,2,skirts,1
4,1,25,Poland,125,B24,pink,2,en face,57,2,skirts,1
4,1,26,Poland,125,B25,gray,3,en face,38,2,skirts,0
4,1,27,Poland,125,B26,violet,3,en face,57,2,skirts,1
4,1,28,Poland,125,B27,black,3,en face,57,2,skirts,1
4,1,29,Poland,125,B28,of many colors,4,en face,38,2,skirts,0
4,1,30,Poland,125,B29,black,4,en face,62,2,skirts,1
4,1,31,Poland,125,B31,of many colors,5,en face,57,2,skirts,1
4,1,32,Poland,125,B32,gray,5,en face,38,2,skirts,0
4,1,33,Poland,125,B33,gray,5,profile,33,2,skirts,0
4,1,34,Poland,125,B34,black,6,en face,48,2,skirts,0
4,1,35,Poland,125,C50,of many colors,5,profile,20,3,blouses,0
4,1,36,Poland,125,C49,brown,5,profile,26,3,blouses,0
4,1,37,Poland,125,P1,blue,1,en face,38,1,sale,1
4,1,38,Poland,125,P4,brown,2,en face,38,1,sale,1
4,1,1,Poland,126,C5,pink,2,en face,48,1,blouses,1
4,1,2,Poland,126,C16,violet,6,en face,28,1,blouses,0
4,1,1,Poland,127,A15,white,5,profile,33,1,trousers,0
4,1,2,Poland,127,C35,of many colors,6,en face,50,2,blouses,1
4,1,3,Poland,127,C2,red,1,en face,43,1,blouses,1
4,1,4,Poland,127,A15,white,5,profile,33,1,trousers,0
4,1,5,Poland,127,A15,white,5,profile,33,1,trousers,0
4,1,6,Poland,127,A2,blue,1,en face,43,1,trousers,0
4,1,1,Poland,128,C1,brown,1,profile,28,1,blouses,0
4,1,1,Poland,129,C6,gray,2,en face,33,1,blouses,0
4,1,1,Poland,130,P12,brown,4,en face,33,1,sale,0
4,1,2,Poland,130,P11,brown,4,profile,38,1,sale,1
4,1,3,Poland,130,P35,brown,6,en face,28,2,sale,0
4,1,4,Poland,130,P25,black,3,profile,43,2,sale,1
4,1,5,Poland,130,P39,white,1,en face,43,3,sale,1
4,1,6,Poland,130,P46,white,4,en face,28,3,sale,0
4,1,1,Poland,131,C8,black,3,profile,48,1,blouses,1
4,1,2,Poland,131,C5,pink,2,en face,48,1,blouses,1
4,1,3,Poland,131,C6,gray,2,en face,33,1,blouses,0
4,1,1,Poland,132,A11,blue,4,en face,62,1,trousers,1
4,1,2,Poland,132,A8,blue,3,en face,62,1,trousers,1
4,1,3,Poland,132,B15,of many colors,5,en face,38,1,skirts,0
4,1,4,Poland,132,B10,black,4,en face,67,1,skirts,1
4,1,5,Poland,132,B13,red,5,profile,62,1,skirts,1
4,1,6,Poland,132,B7,gray,3,en face,38,1,skirts,0
4,1,7,Poland,132,C4,brown,2,en face,48,1,blouses,1
4,1,8,Poland,132,C14,of many colors,5,en face,23,1,blouses,0
4,1,9,Poland,132,C10,of many colors,4,profile,28,1,blouses,0
4,1,1,Poland,133,B4,olive,2,en face,52,1,skirts,1
4,1,2,Poland,133,B10,black,4,en face,67,1,skirts,1
4,1,3,Poland,133,B9,beige,3,en face,48,1,skirts,0
4,1,4,Poland,133,B2,blue,1,profile,57,1,skirts,1
4,1,1,Poland,134,A6,blue,2,en face,43,1,trousers,0
4,1,2,Poland,134,C48,gray,4,en face,28,3,blouses,0
4,1,1,Poland,135,P1,blue,1,en face,38,1,sale,1
4,1,2,Poland,135,P16,green,6,en face,33,1,sale,0
4,1,3,Poland,135,P17,black,6,profile,38,1,sale,1
4,1,4,Poland,135,C53,white,6,en face,38,3,blouses,0
